Province,Country/Region,Date,Confirmed,Deaths,Recovered
Victoria,Australia,20-May-2020,8,0,19
Victoria,Australia,21-May-2020,12,0,6
Victoria,Australia,22-May-2020,0,0,0
Victoria,Australia,23-May-2020,10,1,19
Victoria,Australia,24-May-2020,2,0,22
Victoria,Australia,25-May-2020,5,0,13
Victoria,Australia,26-May-2020,8,0,0
Victoria,Australia,27-May-2020,10,0,11
Victoria,Australia,28-May-2020,6,0,0
Victoria,Australia,29-May-2020,11,0,9
Victoria,Australia,30-May-2020,4,0,4
Victoria,Australia,31-May-2020,4,0,3
Victoria,Australia,01-June-2020,10,0,3
Victoria,Australia,02-June-2020,7,0,6
Victoria,Australia,03-June-2020,8,0,0
Victoria,Australia,04-June-2020,3,0,17
Victoria,Australia,05-June-2020,0,0,0
Victoria,Australia,06-June-2020,4,0,7
Victoria,Australia,07-June-2020,2,0,2
Victoria,Australia,08-June-2020,0,0,7
Victoria,Australia,09-June-2020,4,0,14
Victoria,Australia,10-June-2020,8,0,5
Victoria,Australia,11-June-2020,4,0,11
Victoria,Australia,12-June-2020,0,0,0
Victoria,Australia,13-June-2020,17,0,25
Victoria,Australia,14-June-2020,12,0,4
Victoria,Australia,15-June-2020,9,0,3
Victoria,Australia,16-June-2020,21,0,0
Victoria,Australia,17-June-2020,18,0,14
Victoria,Australia,18-June-2020,12,0,0
Victoria,Australia,19-June-2020,0,0,2
Victoria,Australia,20-June-2020,44,0,14
Victoria,Australia,21-June-2020,11,0,7
Victoria,Australia,22-June-2020,17,0,11
Victoria,Australia,23-June-2020,20,1,9
Victoria,Australia,24-June-2020,33,0,0
Victoria,Australia,25-June-2020,30,0,21
Victoria,Australia,26-June-2020,0,0,0
Victoria,Australia,27-June-2020,81,0,33
Victoria,Australia,28-June-2020,71,0,14
Victoria,Australia,29-June-2020,60,0,27
Victoria,Australia,30-June-2020,72,0,0
Victoria,Australia,01-July-2020,72,0,50
Victoria,Australia,02-July-2020,65,0,38
Victoria,Australia,03-July-2020,0,0,0
Victoria,Australia,04-July-2020,168,0,67
Victoria,Australia,05-July-2020,124,2,21
Victoria,Australia,06-July-2020,164,0,36
Victoria,Australia,07-July-2020,118,0,30
Victoria,Australia,08-July-2020,156,0,84
Victoria,Australia,09-July-2020,299,0,0
Victoria,Australia,10-July-2020,163,1,144
Victoria,Australia,11-July-2020,239,1,3
Victoria,Australia,12-July-2020,168,0,40
Victoria,Australia,13-July-2020,257,0,66
Victoria,Australia,14-July-2020,224,3,93
Victoria,Australia,15-July-2020,302,2,103
Victoria,Australia,16-July-2020,415,3,78
Victoria,Australia,17-July-2020,188,2,40
Victoria,Australia,18-July-2020,343,4,110
Victoria,Australia,19-July-2020,246,1,114
Victoria,Australia,20-July-2020,347,3,0
Victoria,Australia,21-July-2020,450,2,145
Victoria,Australia,22-July-2020,386,5,220
Victoria,Australia,23-July-2020,280,6,0
Victoria,Australia,24-July-2020,339,6,152
Victoria,Australia,25-July-2020,437,10,79
Victoria,Australia,26-July-2020,515,6,151
Victoria,Australia,27-July-2020,353,6,137
Victoria,Australia,28-July-2020,255,9,306
Victoria,Australia,29-July-2020,694,13,0
Victoria,Australia,30-July-2020,579,7,136
Victoria,Australia,31-July-2020,354,4,220
Victoria,Australia,01-August-2020,626,7,217
Victoria,Australia,02-August-2020,380,13,415
Victoria,Australia,03-August-2020,398,11,0
Victoria,Australia,04-August-2020,700,15,172
Victoria,Australia,05-August-2020,434,8,141
Victoria,Australia,06-August-2020,398,11,204
Victoria,Australia,07-August-2020,416,12,438
Victoria,Australia,08-August-2020,376,17,312
Victoria,Australia,09-August-2020,298,18,0
Victoria,Australia,10-August-2020,294,18,264
Victoria,Australia,11-August-2020,395,21,247
Victoria,Australia,12-August-2020,217,8,382
Victoria,Australia,13-August-2020,371,14,222
Victoria,Australia,14-August-2020,283,4,628
Victoria,Australia,15-August-2020,247,16,0
Victoria,Australia,16-August-2020,263,25,449
Victoria,Australia,17-August-2020,211,17,453
Victoria,Australia,18-August-2020,208,12,390
Victoria,Australia,19-August-2020,237,13,316
Victoria,Australia,20-August-2020,169,9,2605
Victoria,Australia,21-August-2020,177,13,606
Victoria,Australia,22-August-2020,202,17,299
Victoria,Australia,23-August-2020,99,15,469
Victoria,Australia,24-August-2020,134,8,369
Victoria,Australia,25-August-2020,144,24,495
Victoria,Australia,26-August-2020,106,23,0
Victoria,Australia,27-August-2020,108,11,265
Victoria,Australia,28-August-2020,81,17,264
Victoria,Australia,29-August-2020,112,11,223
Victoria,Australia,30-August-2020,65,41,256
Victoria,Australia,31-August-2020,58,5,234
Victoria,Australia,01-September-2020,86,6,338
Victoria,Australia,02-September-2020,112,15,0
Victoria,Australia,03-September-2020,79,59,218
Victoria,Australia,04-September-2020,64,11,255
Victoria,Australia,05-September-2020,59,5,159
Victoria,Australia,06-September-2020,36,9,137
Victoria,Australia,07-September-2020,41,8,135
Victoria,Australia,08-September-2020,73,11,119
Victoria,Australia,09-September-2020,51,7,136
Victoria,Australia,10-September-2020,28,9,173
Victoria,Australia,11-September-2020,33,6,287
Victoria,Australia,12-September-2020,35,7,0
Victoria,Australia,13-September-2020,37,6,122
Victoria,Australia,14-September-2020,39,0,113
Victoria,Australia,15-September-2020,32,8,73
Victoria,Australia,16-September-2020,27,8,138
Victoria,Australia,17-September-2020,42,5,61
Victoria,Australia,18-September-2020,22,7,0
Victoria,Australia,19-September-2020,8,4,101
Victoria,Australia,20-September-2020,9,2,94
Victoria,Australia,21-September-2020,25,3,94
Victoria,Australia,22-September-2020,24,5,61
Victoria,Australia,23-September-2020,5,2,110
Victoria,Australia,24-September-2020,13,8,56
Victoria,Australia,25-September-2020,12,1,0
Victoria,Australia,26-September-2020,15,2,48
Victoria,Australia,27-September-2020,4,3,59
Victoria,Australia,28-September-2020,9,7,41
Victoria,Australia,29-September-2020,11,4,64
Victoria,Australia,30-September-2020,14,2,28
Victoria,Australia,01-October-2020,6,2,0
Victoria,Australia,02-October-2020,8,3,57
Victoria,Australia,03-October-2020,12,1,11
Victoria,Australia,04-October-2020,11,0,24
Victoria,Australia,05-October-2020,13,1,0
Victoria,Australia,06-October-2020,4,2,23
Victoria,Australia,07-October-2020,10,0,13
Victoria,Australia,08-October-2020,10,0,30
Victoria,Australia,09-October-2020,12,0,15
Victoria,Australia,10-October-2020,12,1,0
Victoria,Australia,11-October-2020,14,0,11
Victoria,Australia,12-October-2020,12,1,25
Victoria,Australia,13-October-2020,4,5,5
Victoria,Australia,14-October-2020,4,0,0
Victoria,Australia,15-October-2020,2,0,11
Victoria,Australia,16-October-2020,0,0,28
Victoria,Australia,17-October-2020,2,0,0
Victoria,Australia,18-October-2020,0,1,8
Victoria,Australia,19-October-2020,1,0,4
Victoria,Australia,20-October-2020,3,0,14
Victoria,Australia,21-October-2020,6,0,16
Victoria,Australia,22-October-2020,1,0,11
Victoria,Australia,23-October-2020,6,0,6
Victoria,Australia,24-October-2020,7,0,8
Victoria,Australia,25-October-2020,0,0,5
Victoria,Australia,26-October-2020,0,0,11
Victoria,Australia,27-October-2020,1,2,0
Victoria,Australia,28-October-2020,2,0,12
Victoria,Australia,29-October-2020,3,0,0
Victoria,Australia,30-October-2020,0,0,76
Victoria,Australia,31-October-2020,0,0,9
Victoria,Australia,01-November-2020,0,0,11
Victoria,Australia,02-November-2020,0,0,11
Victoria,Australia,03-November-2020,0,0,8
Victoria,Australia,04-November-2020,0,0,10
Victoria,Australia,05-November-2020,0,0,5
Victoria,Australia,06-November-2020,0,0,7
Victoria,Australia,07-November-2020,0,0,4
Victoria,Australia,08-November-2020,0,0,0
Victoria,Australia,09-November-2020,0,0,0
Victoria,Australia,10-November-2020,0,0,0
Victoria,Australia,11-November-2020,0,0,0
Victoria,Australia,12-November-2020,0,0,0
Victoria,Australia,13-November-2020,0,0,0
Victoria,Australia,14-November-2020,0,0,0
Victoria,Australia,15-November-2020,0,0,1
Victoria,Australia,16-November-2020,0,0,0
Victoria,Australia,17-November-2020,0,0,0
Victoria,Australia,18-November-2020,0,0,0
Victoria,Australia,19-November-2020,0,0,1
Victoria,Australia,20-November-2020,0,0,1
Victoria,Australia,21-November-2020,0,0,0
Victoria,Australia,22-November-2020,0,0,0
Victoria,Australia,23-November-2020,0,0,1
Victoria,Australia,24-November-2020,0,0,0
Victoria,Australia,25-November-2020,0,0,0
Victoria,Australia,26-November-2020,0,0,0
Victoria,Australia,27-November-2020,0,0,0
Victoria,Australia,28-November-2020,0,0,0
Victoria,Australia,29-November-2020,0,1,0
Victoria,Australia,30-November-2020,0,0,0
Victoria,Australia,01-December-2020,0,0,0
Victoria,Australia,02-December-2020,0,0,0
Victoria,Australia,03-December-2020,0,0,0
Victoria,Australia,04-December-2020,0,0,0
Victoria,Australia,05-December-2020,0,0,0
Victoria,Australia,06-December-2020,0,0,0
Victoria,Australia,07-December-2020,0,0,0
Victoria,Australia,08-December-2020,0,0,0
Victoria,Australia,09-December-2020,0,0,0
Victoria,Australia,10-December-2020,0,0,0
Victoria,Australia,11-December-2020,5,0,0
Victoria,Australia,12-December-2020,1,0,0
Victoria,Australia,13-December-2020,1,0,0
Victoria,Australia,14-December-2020,0,0,0
Victoria,Australia,15-December-2020,0,0,0
Victoria,Australia,16-December-2020,0,0,0
Victoria,Australia,17-December-2020,1,0,0
Victoria,Australia,18-December-2020,2,0,0
Victoria,Australia,19-December-2020,2,0,0
Victoria,Australia,20-December-2020,1,0,0
Victoria,Australia,21-December-2020,3,0,2
Victoria,Australia,22-December-2020,1,0,1
Victoria,Australia,23-December-2020,0,0,0
Victoria,Australia,24-December-2020,0,0,0
Victoria,Australia,25-December-2020,0,0,0
Victoria,Australia,26-December-2020,1,0,1
Victoria,Australia,27-December-2020,2,0,1
Victoria,Australia,28-December-2020,0,0,8
Victoria,Australia,29-December-2020,1,0,0
Victoria,Australia,30-December-2020,3,0,1
Victoria,Australia,31-December-2020,8,0,0
Victoria,Australia,01-January-2021,12,0,1
Victoria,Australia,02-January-2021,3,0,0
Victoria,Australia,03-January-2021,4,0,0
Victoria,Australia,04-January-2021,4,0,2
Victoria,Australia,05-January-2021,3,0,0
Victoria,Australia,06-January-2021,0,0,3
Victoria,Australia,07-January-2021,1,0,0
Victoria,Australia,08-January-2021,1,0,0
Victoria,Australia,09-January-2021,6,0,1
Victoria,Australia,10-January-2021,1,0,6
Victoria,Australia,11-January-2021,0,0,2
Victoria,Australia,12-January-2021,3,0,6
Victoria,Australia,13-January-2021,0,0,6
Victoria,Australia,14-January-2021,0,0,1
Victoria,Australia,15-January-2021,3,0,5
Victoria,Australia,16-January-2021,7,0,3
Victoria,Australia,17-January-2021,4,0,1
Victoria,Australia,18-January-2021,4,0,3
Victoria,Australia,19-January-2021,1,0,1
Victoria,Australia,20-January-2021,0,0,0
Victoria,Australia,21-January-2021,1,0,4
Victoria,Australia,22-January-2021,3,0,1
Victoria,Australia,23-January-2021,0,0,2
Victoria,Australia,24-January-2021,6,0,5
Victoria,Australia,25-January-2021,1,0,1
Victoria,Australia,26-January-2021,1,0,1
Victoria,Australia,27-January-2021,3,0,4
Victoria,Australia,28-January-2021,1,0,1
Victoria,Australia,29-January-2021,0,0,7
Victoria,Australia,30-January-2021,0,0,3
Victoria,Australia,31-January-2021,1,0,0
Victoria,Australia,01-February-2021,1,0,0
Victoria,Australia,02-February-2021,0,0,0
Victoria,Australia,03-February-2021,3,0,3
Victoria,Australia,04-February-2021,4,0,1
Victoria,Australia,05-February-2021,0,0,2
Victoria,Australia,06-February-2021,0,0,1
Victoria,Australia,07-February-2021,0,0,0
Victoria,Australia,08-February-2021,0,0,6
Victoria,Australia,09-February-2021,2,0,1
Victoria,Australia,10-February-2021,2,0,1
Victoria,Australia,11-February-2021,5,0,3
Victoria,Australia,12-February-2021,1,0,0
Victoria,Australia,13-February-2021,3,0,2
Victoria,Australia,14-February-2021,2,0,2
Victoria,Australia,15-February-2021,4,0,0
Victoria,Australia,16-February-2021,0,0,0
Victoria,Australia,17-February-2021,1,0,1
Victoria,Australia,18-February-2021,3,0,1
Victoria,Australia,19-February-2021,0,0,2
Victoria,Australia,20-February-2021,0,0,0
Victoria,Australia,21-February-2021,0,0,0
Victoria,Australia,22-February-2021,0,0,0
Victoria,Australia,23-February-2021,0,0,5
Victoria,Australia,24-February-2021,0,0,4
Victoria,Australia,25-February-2021,2,0,1
Victoria,Australia,26-February-2021,0,0,2
Victoria,Australia,27-February-2021,0,0,0
Victoria,Australia,28-February-2021,0,0,4
Victoria,Australia,01-March-2021,0,0,1
Victoria,Australia,02-March-2021,0,0,2
Victoria,Australia,03-March-2021,0,0,1
Victoria,Australia,04-March-2021,0,0,2
Victoria,Australia,05-March-2021,1,0,0
Victoria,Australia,06-March-2021,0,0,1
Victoria,Australia,07-March-2021,1,0,1
Victoria,Australia,08-March-2021,1,0,0
Victoria,Australia,09-March-2021,0,0,0
Victoria,Australia,10-March-2021,0,0,3
Victoria,Australia,11-March-2021,0,0,0
Victoria,Australia,12-March-2021,0,0,0
Victoria,Australia,13-March-2021,0,0,1
Victoria,Australia,14-March-2021,0,0,0
Victoria,Australia,15-March-2021,0,0,0
Victoria,Australia,16-March-2021,0,0,0
Victoria,Australia,17-March-2021,0,0,0
Victoria,Australia,18-March-2021,0,0,0
Victoria,Australia,19-March-2021,0,0,0
Victoria,Australia,20-March-2021,0,0,1
Victoria,Australia,21-March-2021,0,0,0
Victoria,Australia,22-March-2021,0,0,1
Victoria,Australia,23-March-2021,0,0,0
Victoria,Australia,24-March-2021,0,0,0
Victoria,Australia,25-March-2021,0,0,0
Victoria,Australia,26-March-2021,0,0,0
Victoria,Australia,27-March-2021,0,0,0
Victoria,Australia,28-March-2021,1,0,0
Victoria,Australia,29-March-2021,0,0,0
Victoria,Australia,30-March-2021,0,0,0
Victoria,Australia,31-March-2021,0,0,0
Victoria,Australia,01-April-2021,0,0,0
Victoria,Australia,02-April-2021,0,0,0
Victoria,Australia,03-April-2021,0,0,0
Victoria,Australia,04-April-2021,0,0,0
Victoria,Australia,05-April-2021,0,0,0
Victoria,Australia,06-April-2021,0,0,0
Victoria,Australia,07-April-2021,0,0,1
Victoria,Australia,08-April-2021,0,0,0
Victoria,Australia,09-April-2021,1,0,0
Victoria,Australia,10-April-2021,0,0,0
Victoria,Australia,11-April-2021,2,0,0
Victoria,Australia,12-April-2021,0,0,0
Victoria,Australia,13-April-2021,0,0,0
Victoria,Australia,14-April-2021,5,0,0
Victoria,Australia,15-April-2021,0,0,0
Victoria,Australia,16-April-2021,2,0,0
Victoria,Australia,17-April-2021,0,0,0
Victoria,Australia,18-April-2021,4,0,0
Victoria,Australia,19-April-2021,1,0,1
Victoria,Australia,20-April-2021,3,0,0
Victoria,Australia,21-April-2021,2,0,0
Victoria,Australia,22-April-2021,2,0,0
Victoria,Australia,23-April-2021,2,0,0
Victoria,Australia,24-April-2021,1,0,1
Victoria,Australia,25-April-2021,0,0,0
Victoria,Australia,26-April-2021,4,0,0
Victoria,Australia,27-April-2021,2,0,6
Victoria,Australia,28-April-2021,1,0,1
Victoria,Australia,29-April-2021,2,0,1
Victoria,Australia,30-April-2021,3,0,2
Victoria,Australia,01-May-2021,1,0,3
Victoria,Australia,02-May-2021,1,0,3
Victoria,Australia,03-May-2021,1,0,1
Victoria,Australia,04-May-2021,0,0,1
Victoria,Australia,05-May-2021,2,0,3
Victoria,Australia,06-May-2021,0,0,2
Victoria,Australia,07-May-2021,1,0,2
Victoria,Australia,08-May-2021,6,0,0
Victoria,Australia,09-May-2021,2,0,1
Victoria,Australia,10-May-2021,1,0,3
Victoria,Australia,11-May-2021,1,0,3
Victoria,Australia,12-May-2021,1,0,1
Victoria,Australia,13-May-2021,1,0,2
Victoria,Australia,14-May-2021,1,0,1
Victoria,Australia,15-May-2021,4,0,0
Victoria,Australia,16-May-2021,1,0,0
Victoria,Australia,17-May-2021,0,0,2
Victoria,Australia,18-May-2021,1,0,2
Victoria,Australia,19-May-2021,0,0,1
Victoria,Australia,20-May-2021,0,0,1
Victoria,Australia,21-May-2021,0,0,3
Victoria,Australia,22-May-2021,1,0,4
Victoria,Australia,23-May-2021,2,0,4
Victoria,Australia,24-May-2021,4,0,1
Victoria,Australia,25-May-2021,10,0,0
Victoria,Australia,26-May-2021,12,0,0
Victoria,Australia,27-May-2021,6,0,2
Victoria,Australia,28-May-2021,6,0,1
Victoria,Australia,29-May-2021,6,0,2
Victoria,Australia,30-May-2021,5,0,0
Victoria,Australia,31-May-2021,11,0,2
Victoria,Australia,01-June-2021,5,0,0
Victoria,Australia,02-June-2021,3,0,1
Victoria,Australia,03-June-2021,4,0,3
Victoria,Australia,04-June-2021,6,0,0
Victoria,Australia,05-June-2021,8,0,1
Victoria,Australia,06-June-2021,11,0,2
Victoria,Australia,07-June-2021,3,0,4
Victoria,Australia,08-June-2021,1,0,10
Victoria,Australia,09-June-2021,4,0,9
Victoria,Australia,10-June-2021,1,0,4
Victoria,Australia,11-June-2021,4,0,4
Victoria,Australia,12-June-2021,1,0,7
Victoria,Australia,13-June-2021,5,0,10
Western Australia,Australia,22-January-2020,0,0,0
Western Australia,Australia,23-January-2020,0,0,0
Western Australia,Australia,24-January-2020,0,0,0
Western Australia,Australia,25-January-2020,0,0,0
Western Australia,Australia,26-January-2020,0,0,0
Western Australia,Australia,27-January-2020,0,0,0
Western Australia,Australia,28-January-2020,0,0,0
Western Australia,Australia,29-January-2020,0,0,0
Western Australia,Australia,30-January-2020,0,0,0
Western Australia,Australia,31-January-2020,0,0,0
Western Australia,Australia,01-February-2020,0,0,0
Western Australia,Australia,02-February-2020,0,0,0
Western Australia,Australia,03-February-2020,0,0,0
Western Australia,Australia,04-February-2020,0,0,0
Western Australia,Australia,05-February-2020,0,0,0
Western Australia,Australia,06-February-2020,0,0,0
Western Australia,Australia,07-February-2020,0,0,0
Western Australia,Australia,08-February-2020,0,0,0
Western Australia,Australia,09-February-2020,0,0,0
Western Australia,Australia,10-February-2020,0,0,0
Western Australia,Australia,11-February-2020,0,0,0
Western Australia,Australia,12-February-2020,0,0,0
Western Australia,Australia,13-February-2020,0,0,0
Western Australia,Australia,14-February-2020,0,0,0
Western Australia,Australia,15-February-2020,0,0,0
Western Australia,Australia,16-February-2020,0,0,0
Western Australia,Australia,17-February-2020,0,0,0
Western Australia,Australia,18-February-2020,0,0,0
Western Australia,Australia,19-February-2020,0,0,0
Western Australia,Australia,20-February-2020,0,0,0
Western Australia,Australia,21-February-2020,0,0,0
Western Australia,Australia,22-February-2020,0,0,0
Western Australia,Australia,23-February-2020,0,0,0
Western Australia,Australia,24-February-2020,0,0,0
Western Australia,Australia,25-February-2020,0,0,0
Western Australia,Australia,26-February-2020,0,0,0
Western Australia,Australia,27-February-2020,0,0,0
Western Australia,Australia,28-February-2020,0,0,0
Western Australia,Australia,29-February-2020,2,0,0
Western Australia,Australia,01-March-2020,0,1,0
Western Australia,Australia,02-March-2020,0,0,0
Western Australia,Australia,03-March-2020,0,0,0
Western Australia,Australia,04-March-2020,0,0,0
Western Australia,Australia,05-March-2020,1,0,0
Western Australia,Australia,06-March-2020,0,0,0
Western Australia,Australia,07-March-2020,0,0,0
Western Australia,Australia,08-March-2020,0,0,0
Western Australia,Australia,09-March-2020,1,0,0
Western Australia,Australia,10-March-2020,2,0,0
Western Australia,Australia,11-March-2020,3,0,0
Western Australia,Australia,12-March-2020,0,0,0
Western Australia,Australia,13-March-2020,5,0,0
Western Australia,Australia,14-March-2020,3,0,0
Western Australia,Australia,15-March-2020,0,0,0
Western Australia,Australia,16-March-2020,11,0,0
Western Australia,Australia,17-March-2020,3,0,0
Western Australia,Australia,18-March-2020,4,0,0
Western Australia,Australia,19-March-2020,17,0,0
Western Australia,Australia,20-March-2020,12,0,0
Western Australia,Australia,21-March-2020,26,0,0
Western Australia,Australia,22-March-2020,30,0,0
Western Australia,Australia,23-March-2020,20,0,0
Western Australia,Australia,24-March-2020,35,0,0
Western Australia,Australia,25-March-2020,0,0,1
Western Australia,Australia,26-March-2020,56,1,0
Western Australia,Australia,27-March-2020,0,0,0
Western Australia,Australia,28-March-2020,47,0,27
Western Australia,Australia,29-March-2020,33,0,0
Western Australia,Australia,30-March-2020,44,0,13
Western Australia,Australia,31-March-2020,9,0,0
Western Australia,Australia,01-April-2020,28,0,7
Western Australia,Australia,02-April-2020,8,0,16
Western Australia,Australia,03-April-2020,0,0,28
Western Australia,Australia,04-April-2020,36,0,0
Western Australia,Australia,05-April-2020,17,1,0
Western Australia,Australia,06-April-2020,7,1,70
Western Australia,Australia,07-April-2020,0,0,0
Western Australia,Australia,08-April-2020,21,2,0
Western Australia,Australia,09-April-2020,14,0,8
Western Australia,Australia,10-April-2020,11,0,33
Western Australia,Australia,11-April-2020,8,0,13
Western Australia,Australia,12-April-2020,0,0,0
Western Australia,Australia,13-April-2020,3,0,0
Western Australia,Australia,14-April-2020,10,0,35
Western Australia,Australia,15-April-2020,0,0,0
Western Australia,Australia,16-April-2020,5,0,87
Western Australia,Australia,17-April-2020,9,1,2
Western Australia,Australia,18-April-2020,3,0,0
Western Australia,Australia,19-April-2020,1,0,0
Western Australia,Australia,20-April-2020,0,0,95
Western Australia,Australia,21-April-2020,1,0,8
Western Australia,Australia,22-April-2020,0,0,8
Western Australia,Australia,23-April-2020,0,0,7
Western Australia,Australia,24-April-2020,2,1,6
Western Australia,Australia,25-April-2020,1,0,14
Western Australia,Australia,26-April-2020,0,0,8
Western Australia,Australia,27-April-2020,0,0,0
Western Australia,Australia,28-April-2020,1,0,9
Western Australia,Australia,29-April-2020,1,0,12
Western Australia,Australia,30-April-2020,0,0,0
Western Australia,Australia,01-May-2020,0,0,4
Western Australia,Australia,02-May-2020,0,0,9
Western Australia,Australia,03-May-2020,0,1,3
Western Australia,Australia,04-May-2020,0,0,5
Western Australia,Australia,05-May-2020,0,0,0
Western Australia,Australia,06-May-2020,0,0,0
Western Australia,Australia,07-May-2020,1,0,6
Western Australia,Australia,08-May-2020,0,0,0
Western Australia,Australia,09-May-2020,0,0,2
Western Australia,Australia,10-May-2020,0,0,0
Western Australia,Australia,11-May-2020,1,0,0
Western Australia,Australia,12-May-2020,0,0,1
Western Australia,Australia,13-May-2020,0,0,1
Western Australia,Australia,14-May-2020,0,0,0
Western Australia,Australia,15-May-2020,0,0,0
Western Australia,Australia,16-May-2020,1,0,3
Western Australia,Australia,17-May-2020,1,0,2
Western Australia,Australia,18-May-2020,3,0,2
Western Australia,Australia,19-May-2020,0,0,0
Western Australia,Australia,20-May-2020,0,0,0
Western Australia,Australia,21-May-2020,0,0,0
Western Australia,Australia,22-May-2020,0,0,0
Western Australia,Australia,23-May-2020,3,0,4
Western Australia,Australia,24-May-2020,0,0,0
Western Australia,Australia,25-May-2020,4,0,0
Western Australia,Australia,26-May-2020,6,0,0
Western Australia,Australia,27-May-2020,0,0,0
Western Australia,Australia,28-May-2020,7,0,1
Western Australia,Australia,29-May-2020,8,0,1
Western Australia,Australia,30-May-2020,1,0,1
Western Australia,Australia,31-May-2020,3,0,0
Western Australia,Australia,01-June-2020,2,0,1
Western Australia,Australia,02-June-2020,1,0,0
Western Australia,Australia,03-June-2020,0,0,4
Western Australia,Australia,04-June-2020,0,0,0
Western Australia,Australia,05-June-2020,4,0,0
Western Australia,Australia,06-June-2020,3,0,2
Western Australia,Australia,07-June-2020,0,0,0
Western Australia,Australia,08-June-2020,0,0,1
Western Australia,Australia,09-June-2020,0,0,0
Western Australia,Australia,10-June-2020,2,0,11
Western Australia,Australia,11-June-2020,1,0,4
Western Australia,Australia,12-June-2020,0,0,0
Western Australia,Australia,13-June-2020,0,0,7
Western Australia,Australia,14-June-2020,0,0,9
Western Australia,Australia,15-June-2020,0,0,0
Western Australia,Australia,16-June-2020,0,0,1
Western Australia,Australia,17-June-2020,1,0,0
Western Australia,Australia,18-June-2020,0,0,0
Western Australia,Australia,19-June-2020,1,0,0
Western Australia,Australia,20-June-2020,1,0,1
Western Australia,Australia,21-June-2020,0,0,0
Western Australia,Australia,22-June-2020,2,0,1
Western Australia,Australia,23-June-2020,0,0,0
Western Australia,Australia,24-June-2020,1,0,1
Western Australia,Australia,25-June-2020,0,0,0
Western Australia,Australia,26-June-2020,0,0,0
Western Australia,Australia,27-June-2020,1,0,0
Western Australia,Australia,28-June-2020,0,0,0
Western Australia,Australia,29-June-2020,2,0,3
Western Australia,Australia,30-June-2020,0,0,0
Western Australia,Australia,01-July-2020,0,0,0
Western Australia,Australia,02-July-2020,0,0,0
Western Australia,Australia,03-July-2020,0,0,0
Western Australia,Australia,04-July-2020,1,0,2
Western Australia,Australia,05-July-2020,6,0,0
Western Australia,Australia,06-July-2020,3,0,0
Western Australia,Australia,07-July-2020,3,0,2
Western Australia,Australia,08-July-2020,0,0,0
Western Australia,Australia,09-July-2020,3,0,0
Western Australia,Australia,10-July-2020,7,0,2
Western Australia,Australia,11-July-2020,1,0,0
Western Australia,Australia,12-July-2020,0,0,2
Western Australia,Australia,13-July-2020,1,0,0
Western Australia,Australia,14-July-2020,0,0,0
Western Australia,Australia,15-July-2020,10,0,4
Western Australia,Australia,16-July-2020,0,0,0
Western Australia,Australia,17-July-2020,5,0,7
Western Australia,Australia,18-July-2020,0,0,1
Western Australia,Australia,19-July-2020,0,0,4
Western Australia,Australia,20-July-2020,0,0,3
Western Australia,Australia,21-July-2020,0,0,0
Western Australia,Australia,22-July-2020,0,0,1
Western Australia,Australia,23-July-2020,3,0,5
Western Australia,Australia,24-July-2020,2,0,11
Western Australia,Australia,25-July-2020,2,0,2
Western Australia,Australia,26-July-2020,0,0,3
Western Australia,Australia,27-July-2020,1,0,0
Western Australia,Australia,28-July-2020,2,0,0
Western Australia,Australia,29-July-2020,0,0,0
Western Australia,Australia,30-July-2020,4,0,3
Western Australia,Australia,31-July-2020,1,0,0
Western Australia,Australia,01-August-2020,0,0,2
Western Australia,Australia,02-August-2020,28,0,2
Western Australia,Australia,03-August-2020,0,0,0
Western Australia,Australia,04-August-2020,1,0,0
Western Australia,Australia,05-August-2020,0,0,0
Western Australia,Australia,06-August-2020,0,0,0
Western Australia,Australia,07-August-2020,0,0,1
Western Australia,Australia,08-August-2020,0,0,1
Western Australia,Australia,09-August-2020,0,0,0
Western Australia,Australia,10-August-2020,0,0,1
Western Australia,Australia,11-August-2020,0,0,2
Western Australia,Australia,12-August-2020,2,0,0
Western Australia,Australia,13-August-2020,1,0,0
Western Australia,Australia,14-August-2020,1,0,0
Western Australia,Australia,15-August-2020,0,0,1
Western Australia,Australia,16-August-2020,0,0,0
Western Australia,Australia,17-August-2020,1,0,0
Western Australia,Australia,18-August-2020,0,0,0
Western Australia,Australia,19-August-2020,4,0,0
Western Australia,Australia,20-August-2020,0,0,0
Western Australia,Australia,21-August-2020,0,0,0
Western Australia,Australia,22-August-2020,1,0,1
Western Australia,Australia,23-August-2020,0,0,0
Western Australia,Australia,24-August-2020,1,0,1
Western Australia,Australia,25-August-2020,0,0,1
Western Australia,Australia,26-August-2020,0,0,1
Western Australia,Australia,27-August-2020,2,0,0
Western Australia,Australia,28-August-2020,0,0,0
Western Australia,Australia,29-August-2020,0,0,4
Western Australia,Australia,30-August-2020,0,0,0
Western Australia,Australia,31-August-2020,0,0,0
Western Australia,Australia,01-September-2020,0,0,0
Western Australia,Australia,02-September-2020,0,0,0
Western Australia,Australia,03-September-2020,0,0,2
Western Australia,Australia,04-September-2020,0,0,1
Western Australia,Australia,05-September-2020,0,0,0
Western Australia,Australia,06-September-2020,1,0,0
Western Australia,Australia,07-September-2020,2,0,0
Western Australia,Australia,08-September-2020,0,0,0
Western Australia,Australia,09-September-2020,1,0,2
Western Australia,Australia,10-September-2020,0,0,0
Western Australia,Australia,11-September-2020,0,0,0
